Taxon	Module	FS46_2017_S39_interleaved_Abundance-RPKs	FS06_2016_S5_interleaved_Abundance-RPKs	FS31_2017_S24_interleaved_Abundance-RPKs	FS41_2017_S34_interleaved_Abundance-RPKs	FS00_2017_S57_interleaved_Abundance-RPKs	FS56_2017_S49_interleaved_Abundance-RPKs	FS25_2017_S56_interleaved_Abundance-RPKs	FS09_2016_S8_interleaved_Abundance-RPKs	FS22_2017_S16_interleaved_Abundance-RPKs	FS61_2017_S54_interleaved_Abundance-RPKs	FS34_2017_S27_interleaved_Abundance-RPKs	FS47_2017_S40_interleaved_Abundance-RPKs	FS57_2017_S50_interleaved_Abundance-RPKs	FS05_2016_S4_interleaved_Abundance-RPKs	FS44_2017_S37_interleaved_Abundance-RPKs	FS54_2017_S47_interleaved_Abundance-RPKs	FS12_2016_S11_interleaved_Abundance-RPKs	FS48_2017_S41_interleaved_Abundance-RPKs	FS58_2017_S51_interleaved_Abundance-RPKs	FS28_2017_S21_interleaved_Abundance-RPKs	FS01_2016_S1_interleaved_Abundance-RPKs	FS08_2016_S7_interleaved_Abundance-RPKs	FS32_2017_S25_interleaved_Abundance-RPKs	FS38_2017_S31_interleaved_Abundance-RPKs	FS42_2017_S35_interleaved_Abundance-RPKs	FS29_2017_S22_interleaved_Abundance-RPKs	FS62_2017_S55_interleaved_Abundance-RPKs	FS23_2017_S17_interleaved_Abundance-RPKs	FS39_2017_S32_interleaved_Abundance-RPKs	FS35_2017_S28_interleaved_Abundance-RPKs	FS45_2017_S38_interleaved_Abundance-RPKs	FS55_2017_S48_interleaved_Abundance-RPKs	FS02_2016_S2_interleaved_Abundance-RPKs	FS07_2016_S6_interleaved_Abundance-RPKs	FS30_2017_S23_interleaved_Abundance-RPKs	FS16_2017_S13_interleaved_Abundance-RPKs	FS13_2016_S12_interleaved_Abundance-RPKs	FS40_2017_S33_interleaved_Abundance-RPKs	FS52_2017_S44_interleaved_Abundance-RPKs	FS50_2017_S43_interleaved_Abundance-RPKs	FS60_2017_S53_interleaved_Abundance-RPKs	FS10_2016_S9_interleaved_Abundance-RPKs	FS37_2017_S30_interleaved_Abundance-RPKs	FS17_2017_S14_interleaved_Abundance-RPKs	FS19_2017_S15_interleaved_Abundance-RPKs	FS33_2017_S26_interleaved_Abundance-RPKs	FS43_2017_S36_interleaved_Abundance-RPKs	FS27_2017_S20_interleaved_Abundance-RPKs	FS53_2017_S46_interleaved_Abundance-RPKs	FS59_2017_S52_interleaved_Abundance-RPKs	FS51_2017_S45_interleaved_Abundance-RPKs	FS00B_2017_S58_interleaved_Abundance-RPKs	FS24_2017_S18_interleaved_Abundance-RPKs	FS26_2017_S19_interleaved_Abundance-RPKs	FS49_2017_S42_interleaved_Abundance-RPKs	FS36_2017_S29_interleaved_Abundance-RPKs	FS11_2016_S10_interleaved_Abundance-RPKs
g__Serratia.s__Serratia_liquefaciens	MGB036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.992408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.77232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.435495	0.0	0.0	0.0	1.94933	0.0	0.0	0.0	0.0	1.39627	0.0	0.0	0.0	0.0	0.195931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Serratia.s__Serratia_liquefaciens	MGB047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.55403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Serratia.s__Serratia_liquefaciens	MGB032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.459934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Serratia.s__Serratia_liquefaciens	MGB043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.20544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Escherichia.s__Escherichia_sp_ESNIH1	MGB006	0.0	0.0	0.0	0.0	2.9812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10539	0.0	0.0	0.0	0.0	0.0
g__Escherichia.s__Escherichia_sp_ESNIH1	MGB007	0.0	0.0	0.0	0.0	2.519205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8753655	0.0	0.0	0.0	0.0	0.0
g__Escherichia.s__Escherichia_sp_ESNIH1	MGB029	0.0	0.0	0.0	0.0	1.67893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.622901	0.0	0.0	0.0	0.0	0.0
g__Escherichia.s__Escherichia_sp_ESNIH1	MGB036	0.0	0.0	0.0	0.0	3.02636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.50338	0.0	0.0	0.0	0.0	0.0
g__Escherichia.s__Escherichia_sp_ESNIH1	MGB047	0.0	0.0	0.0	0.0	0.843362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66931	0.0	0.0	0.0	0.0	0.0
g__Escherichia.s__Escherichia_sp_ESNIH1	MGB032	0.0	0.0	0.0	0.0	1.426285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Escherichia.s__Escherichia_sp_ESNIH1	MGB043	0.0	0.0	0.0	0.0	2.17313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13893	0.0	0.0	0.0	0.0	0.0
g__Neisseria.s__Neisseria_meningitidis	MGB028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.549105	0.0	0.0
g__Neisseria.s__Neisseria_meningitidis	MGB029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.736939	0.0	0.0
g__Neisseria.s__Neisseria_meningitidis	MGB032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.598025	0.0	0.0
g__Komagataeibacter.s__Komagataeibacter_hansenii	MGB029	0.0	0.0	0.0	16.9187	0.0	7.91921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15007	0.0	0.0	0.0	0.0	0.0	5.83455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Komagataeibacter.s__Komagataeibacter_hansenii	MGB036	0.0	0.0	0.0	23.1973	0.0	11.2818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69454	0.0	0.0	0.0	0.0	0.0	9.8981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Komagataeibacter.s__Komagataeibacter_hansenii	MGB047	0.0	0.0	0.0	6.08859	0.0	4.74802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Xanthomonas.s__Xanthomonas_alfalfae	MGB007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0404223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Xanthomonas.s__Xanthomonas_alfalfae	MGB023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.120254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Xanthomonas.s__Xanthomonas_alfalfae	MGB047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.486822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Neisseria.s__Neisseria_mucosa	MGB028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0609305	0.0	0.0
g__Neisseria.s__Neisseria_mucosa	MGB029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24255	0.0	0.0
g__Neisseria.s__Neisseria_mucosa	MGB036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.218692	0.0	0.0
g__Neisseria.s__Neisseria_mucosa	MGB032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20602	0.0	0.0
g__Kluyvera.s__Kluyvera_georgiana	MGB049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.286508	0.0	0.0	2.38569	0.0	0.0	0.0	0.0	0.0
g__Kluyvera.s__Kluyvera_georgiana	MGB016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.275385	0.0	0.0	0.0	0.0	0.0
g__Kluyvera.s__Kluyvera_georgiana	MGB006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11377	0.0	0.0	1.26151	0.0	0.0	0.0	0.0	0.0
g__Kluyvera.s__Kluyvera_georgiana	MGB007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8319285000000001	0.0	0.0	3.207695	0.0	0.0	0.0	0.0	0.0
g__Kluyvera.s__Kluyvera_georgiana	MGB029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.761511	0.0	0.0	2.59818	0.0	0.0	0.0	0.0	0.0
g__Kluyvera.s__Kluyvera_georgiana	MGB036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.39069	0.0	0.0	2.24434	0.0	0.0	0.0	0.0	0.0
g__Kluyvera.s__Kluyvera_georgiana	MGB047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.633762	0.0	0.0	4.0318	0.0	0.0	0.0	0.0	0.0
g__Kluyvera.s__Kluyvera_georgiana	MGB032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.635065	0.0	0.0	0.82712	0.0	0.0	0.0	0.0	0.0
g__Kluyvera.s__Kluyvera_georgiana	MGB043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.956361	0.0	0.0	3.25124	0.0	0.0	0.0	0.0	0.0
g__Neisseria.s__Neisseria_elongata	MGB029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.15854	0.0	0.0
g__Neisseria.s__Neisseria_elongata	MGB036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0232	0.0	0.0
g__Neisseria.s__Neisseria_elongata	MGB032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.93941	0.0	0.0
g__Chromohalobacter.s__Chromohalobacter_salexigens	MGB007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.980705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Lactococcus.s__Lactococcus_lactis	MGB005	0.0	0.0	0.0	0.0	0.0	0.0	499.168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	310.0715	0.0	4.0195050000000005	0.0	0.0	0.0	0.0	211.459	462.893	0.0	0.0	21.1131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	374.855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	281.899	0.0
g__Lactococcus.s__Lactococcus_lactis	MGB029	0.0	0.0	0.0	0.0	1.13828	0.0	628.06	0.0	0.0	0.0	0.0	0.0	2.67301	49.4178	0.0	0.0	296.735	0.0	7.66669	0.0	0.0	0.0	0.0	459.77	473.556	0.0	0.0	31.9646	0.0	0.0	0.0	0.0	0.0	1.44092	0.0	2.27544	0.0	0.0	19.2041	5.21303	0.0	0.0	2.43488	0.0	0.0	0.0	392.418	2.86233	65.6772	0.0	2.83884	0.0	0.0	0.0	0.0	313.748	0.0
g__Lactococcus.s__Lactococcus_lactis	MGB022	0.0	0.0	0.0	0.0	0.0	0.0	327.04	0.0	0.0	0.0	0.0	0.0	3.15743	48.2258	0.0	0.0	161.388	0.0	7.96916	0.0	0.0	0.0	0.0	117.439	339.882	0.0	0.0	29.624	0.0	0.0	0.0	0.0	0.0	2.15447	0.0	2.67174	0.0	0.0	22.5774	6.13272	0.0	0.0	3.08317	0.0	0.0	0.0	311.186	3.83063	57.4396	0.0	4.94457	0.0	0.0	0.0	0.0	497.657	0.0
g__Lactococcus.s__Lactococcus_lactis	MGB036	0.0	0.0	0.0	0.0	0.0	0.0	812.583	3.45603	0.0	0.0	0.0	0.0	4.27495	41.4575	0.0	0.0	530.064	0.0	7.20514	0.0	0.0	0.0	0.0	447.249	856.464	0.0	0.0	37.4669	0.0	0.0	0.0	0.0	2.29137	0.0	0.0	0.0	0.0	0.0	19.9454	5.06555	0.0	0.0	0.0	0.0	0.0	0.0	920.883	4.07988	50.9048	0.0	0.0	0.0	1.53177	0.0	0.0	468.341	0.0
g__Lactococcus.s__Lactococcus_lactis	MGB031	0.0	0.0	0.0	0.0	0.0	0.0	302.273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	227.65	0.0	0.0	4.97546	0.0	0.0	0.0	183.804	347.312	0.0	0.0	16.7826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.62371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	348.862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	188.294	0.0
g__Komagataeibacter.s__Komagataeibacter_oboediens	MGB029	0.0	0.0	0.0	8.46605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.98215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Komagataeibacter.s__Komagataeibacter_oboediens	MGB036	0.0	0.0	0.0	4.72387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.5868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Ewingella.s__Ewingella_americana	MGB036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.374466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10072	0.0	0.0	0.0	1.40028	3.98793	0.0	0.0	0.0	0.0	0.0	0.904542	0.0	0.0	0.0	0.0	0.0	0.0
g__Ewingella.s__Ewingella_americana	MGB032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3731085	0.0	0.0	0.0	0.0	1.32691	0.0	0.0	0.0	0.0	0.0	0.725845	0.0	0.0	0.0	0.0	0.0	0.0
g__Ewingella.s__Ewingella_americana	MGB043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.03701	0.0	0.0	0.0	0.0	0.0	1.56485	0.0	0.0	0.0	0.0	0.0	0.0
g__Acetobacter.s__Acetobacter_indonesiensis	MGB007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2876895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
